id_municipio;municipio
9042;SANTA BÁRBARA DE GOIÁS
9043;SANTA MERCEDES
9044;NOVO SANTO ANTÔNIO
9045;PROFESSOR JAMIL
9046;PAULICÉIA
9047;SÃO RAIMUNDO DAS MANGABEIRAS
9048;BELA VISTA DO MARANHÃO
9049;ABADIA DE GOIÁS
9050;NAZÁRIO
9051;CRIXÁS
9052;GUARAÇAÍ
9053;NANTES
9054;MAURILÂNDIA
9055;CAPITÃO POÇO
9056;SÃO JOSÉ DO PIAUÍ
9057;QUIXADÁ
9058;CONDEÚBA
9059;SAPEAÇU
9060;ARÊS
9061;SALTO DO ITARARÉ
9062;LAGAMAR
9063;LUISLÂNDIA
9064;PIANCÓ
9065;SÃO JOÃO DO PARAÍSO
9066;SANTA ROSA DA SERRA
9067;BAIANÓPOLIS
9068;SAGRES
9069;CANANÉIA
9070;ITABERÁ
9071;PARIQUERA-AÇU
9072;CATIGUÁ
9073;RIBEIRÃO BRANCO
9074;SANTA LÚCIA
9075;URUTAÍ
9076;DOUTOR MAURÍCIO CARDOSO
9077;DOIS CÓRREGOS
9078;HORIZONTINA
9079;PAÇO DO LUMIAR
9080;TANHAÇU
9081;PASSO DO SOBRADO
9082;SÃO GONÇALO DO AMARANTE
9083;CANDELÁRIA
9084;ITAPAGÉ
9085;IRAUÇUBA
9086;VALE DO SOL
9087;PANTANO GRANDE
9088;ACARAÚ
9089;SINIMBU
9090;TEJUÇUOCA
9091;GENERAL SAMPAIO
9092;JAGUARETAMA
9093;POÇO DAS ANTAS
9094;SÃO JOSÉ DO HERVAL
9095;SANTA ISABEL DO PARÁ
9096;CHUVISCA
9097;NOVA ROMA DO SUL
9098;FORTIM
9099;TIRADENTES DO SUL
9100;SÃO LUÍS DO CURU
9101;SALVADOR DAS MISSÕES
9102;CANUDOS DO VALE
9103;PROGRESSO
9104;BOQUEIRÃO DO LEÃO
9105;ABAÍRA
9106;BATURITÉ
9107;ACEGUÁ
9108;CATUNDA
9109;QUARAÍ
9110;GUARAMIRANGA
9111;BARREIRA
9112;QUIXERÉ
9113;CACEQUI
9114;GUAIÚBA
9115;MILHÃ
9116;CANINDÉ
9117;MATIPÓ
9118;SANTA BÁRBARA DO TUGÚRIO
9119;PEDRO CANÁRIO
9120;IÚNA
9121;DORES DE CAMPOS
9122;SANTANA DOS MONTES
9123;MERCÊS
9124;PAULA CÂNDIDO
9125;SÃO JOÃO DO JAGUARIBE
9126;GUARARÁ
9127;BIAS FORTES
9128;FARIA LEMOS
9129;ITABIRINHA
9130;ESTRELA DALVA
9131;RITÁPOLIS
9132;DONA EUSÉBIA
9133;SÃO PEDRO DOS FERROS
9134;ATILIO VIVACQUA
9135;BARÃO DE MONTE ALTO
9136;MURICI
9137;SÃO JOSÉ DA TAPERA
9138;OLHO D¿ÁGUA DAS FLORES
9139;PIRAÚBA
9140;CRISTIANO OTONI
9141;MADRE DE DEUS DE MINAS
9142;PORTO DE PEDRAS
9143;PINDOBA
9144;MONTEIRÓPOLIS
9145;OLHO D¿ÁGUA DO CASADO
9146;SANTANA DO PIAUÍ
9147;JOAQUIM GOMES
9148;GARRAFÃO DO NORTE
9149;TAMBORIL DO PIAUÍ
9150;ANGUERA
9151;ITAINÓPOLIS
9152;JATOBÁ
9153;RIOZINHO
9154;COMERCINHO
9155;CARAÁ
9156;REGINÓPOLIS
9157;TIJUCAS DO SUL
9158;FRANCISCO SANTOS
9159;PONTE SERRADA
9160;JAICÓS
9161;POÇÃO DE PEDRAS
9162;SÃO JOÃO DO IVAÍ
9163;SANTA ROSA DE LIMA
9164;CANHOBA
9165;RINÓPOLIS
9166;RUBINÉIA
9167;CARDOSO MOREIRA
9168;LAGOA DOS PATOS
9169;CORUMBAÍBA
9170;AVAÍ
9171;URUPÊS
9172;MORRO DA FUMAÇA
9173;SANTANA DO DESERTO
9174;SÃO GONÇALO DO RIO PRETO
9175;ARAPUTANGA
9176;SÃO JOSÉ DE RIBAMAR
9177;JARDIM DO SERIDÓ
9178;TUMIRITINGA
9179;PATROCÍNIO DO MURIAÉ
9180;DORES DO RIO PRETO
9181;SÃO SEBASTIÃO DO ALTO
9182;RIO DO PRADO
9183;ANGELÂNDIA
9184;PINGO-D¿ÁGUA
9185;DOM SILVÉRIO
9186;BUENÓPOLIS
9187;JEQUITAÍ
9188;CAETANÓPOLIS
9189;JACINTO
9190;BELO VALE
9191;ESPIGÃO D¿OESTE
9192;SÃO JOÃO DA PONTE
9193;ZÉ DOCA
9194;CURIONÓPOLIS
9195;AMARANTE DO MARANHÃO
9196;ALCOBAÇA
9197;GONÇALVES DIAS
9198;MONJOLOS
9199;FORQUILHA
9200;PORTO ALEGRE DO PIAUÍ
9201;PEQUI
9202;NOVA CANAÃ
9203;GUADALUPE
9204;GRÃO MOGOL
9205;FRANCISCO BADARÓ
9206;COUTO DE MAGALHÃES DE MINAS
9207;SÃO JOÃO DA LAGOA
9208;CAMPANÁRIO
9209;BOM JESUS DO AMPARO
9210;SÃO GONÇALO DO ABAETÉ
9211;SÃO GABRIEL DA PALHA
9212;SÃO GONÇALO DO PARÁ
9213;SANTO ANTÔNIO DO RETIRO
9214;CEDRO DO ABAETÉ
9215;QUELUZITO
9216;SÃO JOSÉ DA SAFIRA
9217;RAFARD
9218;SANTA ADÉLIA
9219;SÃO BENTO
9220;JACARAÚ
9221;PARARI
9222;CAAPORÃ
9223;CRUZ DO ESPÍRITO SANTO
9224;SERRARIA
9225;VILA NOVA DO PIAUÍ
9226;JURU
9227;BARAÚNA
9228;SOLIDÃO
9229;CEARÁ-MIRIM
9230;BAÍA DA TRAIÇÃO
9231;DIAMANTE
9232;SOLÂNEA
9233;IBIARA
9234;GURINHÉM
9235;CAMPO DE SANTANA
9236;RIBEIRÃO
9237;ARAÇAGI
9238;SÃO MIGUEL DE TAIPU
9239;ITAPERUÇU
9240;TUNAS DO PARANÁ
9241;OEIRAS DO PARÁ
9242;SÃO FRANCISCO DE GOIÁS
9243;ALTO PARAÍSO
9244;GOIANÁPOLIS
9245;MOZARLÂNDIA
9246;NOVA GLÓRIA
9247;SIGEFREDO PACHECO
9248;EDEALINA
9249;POÇO DANTAS
9250;JANDAIA
9251;LEÓPOLIS
9252;TAGUAÍ
9253;GUAIÇARA
9254;AREIÓPOLIS
9255;MÂNCIO LIMA
9256;BOCAIÚVA DO SUL
9257;SÃO JOÃO DO RIO DO PEIXE
9258;BUJARI
9259;ÓLEO
9260;RIBEIRÃO DO SUL
9261;MENDONÇA
9262;SANTO ANTÔNIO DO SUDOESTE
9263;TAGUATINGA
9264;NAZARÉ DO PIAUÍ
9265;BELA VISTA DO PIAUÍ
9266;NOVO HORIZONTE DO SUL
9267;MATURÉIA
9268;INGAÍ
9269;SÃO JOSÉ DO JACURI
9270;ÁGUIA BRANCA
9271;PORTO DOS GAÚCHOS
9272;OURO VERDE DO OESTE
9273;LUTÉCIA
9274;SEBASTIANÓPOLIS DO SUL
9275;FLÓRIDA
9276;CONGONHINHAS
9277;FLORÍNIA
9278;SABÁUDIA
9279;KALORÉ
9280;MANDAGUAÇU
9281;UNIFLOR
9282;SÃO JOÃO DO SUL
9283;APICUM-AÇU
9284;JESUÍTAS
9285;ANAHY
9286;CHÁCARA
9287;VERDEJANTE
9288;RETIROLÂNDIA
9289;SÃO FÉLIX DO ARAGUAIA
9290;AUGUSTO CORRÊA
9291;IPIXUNA
9292;REMÍGIO
9293;VÁRZEA NOVA
9294;PATOS DO PIAUÍ
9295;CARAÚBAS
9296;SIMPLÍCIO MENDES
9297;NAZARÉ
9298;INGÁ
9299;OROBÓ
9300;BREJÃO
9301;EUGENÓPOLIS
9302;SIMONÉSIA
9303;LAJE DO MURIAÉ
9304;JUCATI
9305;PARANATAMA
9306;SÃO JOSÉ DO CALÇADO
9307;SARDOÁ
9308;APIACÁ
9309;ANTÔNIO PRADO DE MINAS
9310;SÃO JOSÉ DE UBÁ
9311;IGARAPÉ DO MEIO
9312;SANTANA DO MATOS
9313;ARAÚJOS
9314;MOEDA
9315;MARIPÁ DE MINAS
9316;CAMBARÁ DO SUL
9317;JEQUITIBÁ
9318;GENERAL CÂMARA
9319;ALTO FELIZ
9320;BOM PRINCÍPIO
9321;WESTFALIA
9322;JUNDIAÍ DO SUL
9323;SÃO PEDRO DA UNIÃO
9324;SANTO HIPÓLITO
9325;SENADOR JOSÉ BENTO
9326;SÃO SEBASTIÃO DO UMBUZEIRO
9327;SERRA DA RAIZ
9328;BOM JESUS DA PENHA
9329;UIRAÚNA
9330;PITIMBU
9331;CURRAL DE CIMA
9332;CONCEIÇÃO DO PARÁ
9333;ESPERANÇA
9334;PILÕES
9335;FRECHEIRINHA
9336;BREJO DOS SANTOS
9337;VÁRZEA
9338;ITATUBA
9339;FREI MARTINHO
9340;CARMÉSIA
9341;ALTO DO RODRIGUES
9342;FLORÂNIA
9343;SÃO JOSÉ DE PIRANHAS
9344;AGUIARNÓPOLIS
9345;CALDAS BRANDÃO
9346;SÃO LUDGERO
9347;NAZAREZINHO
9348;POÇO DE JOSÉ DE MOURA
9349;BONITO DE SANTA FÉ
9350;MAJOR SALES
9351;SÃO JOSÉ DOS RAMOS
9352;SANTA QUITÉRIA
9353;LOGRADOURO
9354;MACAÍBA
9355;JAUPACI
9356;JERICÓ
9357;SOSSÊGO
9358;BELÉM DO BREJO DO CRUZ
9359;DONA INÊS
9360;SENGÉS
9361;SANTANA DE MANGUEIRA
9362;RUBELITA
9363;CAIÇARA
9364;ITUTINGA
9365;CÓRREGO DANTA
9366;RIO QUENTE
9367;PEDRA DO INDAIÁ
9368;CÓRREGO FUNDO
9369;RIBEIRA
9370;ITINGA
9371;SÃO FÉLIX DO XINGU
9372;HEITORAÍ
9373;PONGAÍ
9374;RONDON DO PARÁ
9375;BOA ESPERANÇA DO SUL
9376;SÃO SEBASTIÃO DA BELA VISTA
9377;MUCUGÊ
9378;SÃO JOÃO DA MATA
9379;NOVA AMÉRICA
9380;CAMPO LIMPO DE GOIÁS
9381;JESÚPOLIS
9382;PETROLINA DE GOIÁS
9383;APUÍ
9384;LEOPOLDO DE BULHÕES
9385;SÃO FRANCISCO DO PARÁ
9386;SANTA CRUZ DA ESPERANÇA
9387;BOM JESUS DO ARAGUAIA
9388;MONTIVIDIU
9389;TORIXORÉU
9390;RIACHÃO
9391;PIATÃ
9392;CAMPINAÇU
9393;SANTA ERNESTINA
9394;SÃO JOÃO DO ARAGUAIA
9395;CÓRREGO DO OURO
9396;BONITO DE MINAS
9397;JOÃO LISBOA
9398;ALTO HORIZONTE
9399;CÓRREGO DO BOM JESUS
9400;ELDORADO DOS CARAJÁS
9401;ARAGUAPAZ
9402;SÃO MIGUEL DO GUAMÁ
9403;SANTA MARIA DO PARÁ
9404;GUARINOS
9405;ORINDIÚVA
9406;PALMELO
9407;CAÉM
9408;SALES
9409;ÁGUA FRIA
9410;TUIUTI
9411;SAUBARA
9412;MACAJUBA
9413;LAMARÃO
9414;SANTA CRUZ CABRÁLIA
9415;TANQUINHO
9416;TAPIRAÍ
9417;JUMIRIM
9418;SANTANÓPOLIS
9419;CABACEIRAS DO PARAGUAÇU
9420;JAGUARIPE
9421;ITAPÉ
9422;CORAÇÃO DE MARIA
9423;OUROLÂNDIA
9424;BIRITINGA
9425;MAIQUINIQUE
9426;FILADÉLFIA
9427;CAIRU
9428;PALMEIRAS
9429;CONCEIÇÃO DO ALMEIDA
9430;CLARO DOS POÇÕES
9431;GUAIMBÊ
9432;URU
9433;SANTA CRUZ DO XINGU
9434;CABRÁLIA PAULISTA
9435;ITAPUÍ
9436;UBATÃ
9437;PILÃO ARCADO
9438;JIQUIRIÇÁ
9439;PEDRO ALEXANDRE
9440;PINDOBAÇU
9441;ILHA DAS FLORES
9442;AMPARO DE SÃO FRANCISCO
9443;MAR VERMELHO
9444;PASSO DE CAMARAGIBE
9445;PAULO JACINTO
9446;CARNEIROS
9447;SÃO MIGUEL DOS MILAGRES
9448;SANTA FILOMENA DO MARANHÃO
9449;URUÇUÍ
9450;SANTANA DO ACARAÚ
9451;GUAJARÁ-MIRIM
9452;INHAPI
9453;TANQUE D¿ARCA
9454;PICUÍ
9455;SENHORA DO PORTO
9456;IBIRACATU
9457;ROCHEDO DE MINAS
9458;SENADOR CORTES
9459;SIMOLÂNDIA
9460;CRISTINO CASTRO
9461;CAMPESTRE DO MARANHÃO
9462;ABREULÂNDIA
9463;SÃO JOÃO D¿ALIANÇA
9464;CURRALINHO
9465;MONTE ALEGRE DE GOIÁS
9466;SÃO SEBASTIÃO DA VARGEM ALEGRE
9467;SANTANA DO MANHUAÇU
9468;ALTO JEQUITIBÁ
9469;CURIMATÁ
9470;PORTO ALEGRE DO TOCANTINS
9471;SANDOLÂNDIA
9472;MARLIÉRIA
9473;ARAGOMINAS
9474;SILVANÓPOLIS
9475;PAU D¿ARCO
9476;MONTE DO CARMO
9477;BREJINHO DE NAZARÉ
9478;DIVINÓPOLIS DO TOCANTINS
9479;SALTO GRANDE
9480;SÃO VALÉRIO DA NATIVIDADE
9481;SÃO JOSÉ DO GOIABAL
9482;CRUCILÂNDIA
9483;IBIAÍ
9484;DAMIANÓPOLIS
9485;BANNACH
9486;JAPIRA
9487;ÁUREA
9488;DÁRIO MEIRA
9489;FLORA RICA
9490;GUAPOREMA
9491;GÁLIA
9492;CARLOS GOMES
9493;ANTÔNIO GONÇALVES
9494;SERIDÓ
9495;MORPARÁ
9496;MARILÂNDIA
9497;ATALANTA
9498;ECHAPORÃ
9499;LUPÉRCIO
9500;ÁLVARO DE CARVALHO
9501;LUCIANÓPOLIS
9502;SÃO JOÃO DO PAU D¿ALHO
9503;SAGRADA FAMÍLIA
9504;CRUZALTENSE
9505;ITATIBA DO SUL
9506;MANOEL VIANA
9507;ERVAL SECO
9508;IRAÍ
9509;CUNHA PORÃ
9510;PINHAL
9511;ROLADOR
9512;CORONEL BARROS
9513;VISTA ALEGRE
9514;EUGÊNIO DE CASTRO
9515;BOA VISTA DAS MISSÕES
9516;IBIAÇÁ
9517;DORES DE GUANHÃES
9518;SÃO PEDRO DO BUTIÁ
9519;DOIS IRMÃOS DAS MISSÕES
9520;MAÇAMBARA
9521;LAJEADO DO BUGRE
9522;SANTA CECÍLIA DO PAVÃO
9523;MAUÁ DA SERRA
9524;RIO BRANCO DO IVAÍ
9525;QUATRO PONTES
9526;PARAÍSO DO NORTE
9527;CORBÉLIA
9528;ITAÚNA DO SUL
9529;SALGADO FILHO
9530;CÉU AZUL
9531;NOVA PRATA DO IGUAÇU
9532;MANFRINÓPOLIS
9533;SÃO JORGE D¿OESTE
9534;NOVA ESPERANÇA DO SUDOESTE
9535;ESPERANÇA NOVA
9536;ESPIGÃO ALTO DO IGUAÇU
9537;AMAPORÃ
9538;ITAPEJARA D¿OESTE
9539;CAMPO ERÊ
9540;SÃO CARLOS DO IVAÍ
9541;VICENTINA
9542;TUNEIRAS DO OESTE
9543;GUAREÍ
9544;BOA VISTA DO CADEADO
9545;PONTÃO
9546;RIO DOS ÍNDIOS
9547;VESPASIANO CORREA
9548;TOCOS DO MOJI
9549;TABAÍ
9550;ESPÍRITO SANTO DO DOURADO
9551;CONCEIÇÃO DAS PEDRAS
9552;PRESIDENTE LUCENA
9553;ALBERTINA
9554;NATÉRCIA
9555;DOM VIÇOSO
9556;GONÇALVES
9557;SANTA SALETE
9558;MARATÁ
9559;SÃO JOSÉ DO SUL
9560;INCONFIDENTES
9561;JUREMA
9562;SANTO ANTÔNIO DO PALMA
9563;VILA FLORES
9564;ARARICÁ
9565;MELEIRO
9566;SENADOR JOSÉ PORFÍRIO
9567;ÓBIDOS
9568;ARAPORÃ
9569;TOMÉ-AÇU
9570;CORUMBATAÍ
9571;SANTO ANTÔNIO DO LESTE
9572;SÃO JOSÉ DE MIPIBU
9573;SANTA CRUZ DA CONCEIÇÃO
9574;GOVERNADOR EDISON LOBÃO
9575;RIO DOS BOIS
9576;ARAGUACEMA
9577;PAULINO NEVES
9578;PIO IX
9579;CORONEL JOÃO PESSOA
9580;NIPOÃ
9581;SANTO ANTÔNIO DO PINHAL
9582;ALEXANDRIA
9583;AVELINÓPOLIS
9584;ASPÁSIA
9585;ESPÍRITO SANTO DO TURVO
9586;CANITAR
9587;SÍTIO NOVO DO TOCANTINS
9588;ITAIPAVA DO GRAJAÚ
9589;CRUZÁLIA
9590;ALCINÓPOLIS
9591;PRESIDENTE CASTELO BRANCO
9592;NAZARÉ PAULISTA
9593;SÃO FRANCISCO DO PIAUÍ
9594;SÃO JOSÉ DO INHACORÁ
9595;MATO LEITÃO
9596;NOVA BRÉSCIA
9597;ESTRELA VELHA
9598;PINHAL GRANDE
9599;PASSA SETE
9600;LAVRAS DO SUL
9601;BARRA DO QUARAÍ
9602;PIEDADE DE PONTE NOVA
9603;SÃO FRANCISCO DO GLÓRIA
9604;SERRA DOS AIMORÉS
9605;BUGRE
9606;RESSAQUINHA
9607;BRÁS PIRES
9608;CÁSSIA DOS COQUEIROS
9609;GURINHATÃ
9610;RIO GRANDE DO PIAUÍ
9611;SÃO JOÃO DAS MISSÕES
9612;NHAMUNDÁ
9613;ANTÔNIO OLINTO
9614;ESMERALDA
9615;SÃO JOAQUIM
9616;SÃO MIGUEL DO OESTE
9617;OURO
9618;ÁGUAS MORNAS
9619;SÃO JOSÉ DA BELA VISTA
9620;MACHADINHO D¿OESTE
9621;BAIXA GRANDE DO RIBEIRO
9622;NOVA GUATAPORANGA
9623;PEROLÂNDIA
9624;ALTO GARÇAS
9625;URUPÁ
9626;ABARÉ
9627;CORONEL JOSÉ DIAS
9628;SÃO CRISTOVÃO DO SUL
9629;SEBASTIÃO LARANJEIRAS
9630;SÃO LUIS DO PIAUÍ
9631;CATURAMA
9632;ITAÚ
9633;CURIÚVA
9634;SANTO ANTÔNIO DO JACINTO
9635;PALMÓPOLIS
9636;ESTAÇÃO
9637;ARROIO TRINTA
9638;SANTA BÁRBARA D'OESTE
9639;SERTÃO
9640;BELÉM DO SÃO FRANCISCO
9641;OIAPOQUE
9642;SÃO JOÃO DO PIAUÍ
9643;CUITÉ
9644;TEFÉ
9645;LUCIARA
9646;SÃO JOSÉ DOS QUATRO MARCOS
9647;SALINÓPOLIS
9648;JOÃO CÂMARA
9649;ANGICAL DO PIAUÍ
9650;TUTÓIA
9651;JAGUARÃO
9652;BENJAMIN CONSTANT
9653;SANTA MARIA DE JETIBÁ
9654;RESTINGA SÊCA
9655;ABELARDO LUZ
9656;EMBU DAS ARTES
9657;IPANGUAÇU
9658;NOVO PROGRESSO
9659;SANCLERLÂNDIA
9660;MOGI MIRIM
